GEO_NAME,Income,Gini,Category,Count,right_edges,gini_cdf,gini_original,error_pct,error_pct_squared
Parry Sound--Muskoka,100000,0.356,"$45,000 to $49,999",1940,49999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$50,000 to $59,999",3615,59999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$60,000 to $69,999",3640,69999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$70,000 to $79,999",3235,79999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$80,000 to $89,999",2950,89999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$90,000 to $99,999",2735,99999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$100,000 to $124,999",5485,124999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$125,000 to $149,999",3645,149999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$150,000 to $199,999",3835,199999,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Parry Sound--Muskoka,100000,0.356,"$200,000 and over",3370,Inf,0.4132657215626919,0.356,0.16085876843452793,0.02587554338227308
Perth--Wellington,99900,0.298,"Under $5,000",315,5000,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$5,000 to $9,999",170,9999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$10,000 to $14,999",480,14999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$15,000 to $19,999",690,19999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$20,000 to $24,999",1405,24999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$25,000 to $29,999",1555,29999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$30,000 to $34,999",1385,34999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$35,000 to $39,999",1530,39999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$40,000 to $44,999",1685,44999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$45,000 to $49,999",1675,49999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$50,000 to $59,999",3425,59999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$60,000 to $69,999",3195,69999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$70,000 to $79,999",3145,79999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$80,000 to $89,999",2890,89999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$90,000 to $99,999",2805,99999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$100,000 to $124,999",5885,124999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$125,000 to $149,999",4170,149999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$150,000 to $199,999",4520,199999,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Perth--Wellington,99900,0.298,"$200,000 and over",3315,Inf,0.3619405362630643,0.298,0.21456555792974613,0.04603837864970324
Peterborough,94900,0.317,"Under $5,000",390,5000,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$5,000 to $9,999",300,9999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$10,000 to $14,999",635,14999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$15,000 to $19,999",1240,19999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$20,000 to $24,999",2270,24999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$25,000 to $29,999",2140,29999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$30,000 to $34,999",1955,34999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$35,000 to $39,999",2160,39999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$40,000 to $44,999",2310,44999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$45,000 to $49,999",2220,49999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$50,000 to $59,999",4465,59999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$60,000 to $69,999",4215,69999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$70,000 to $79,999",3830,79999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$80,000 to $89,999",3490,89999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$90,000 to $99,999",3120,99999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$100,000 to $124,999",6355,124999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$125,000 to $149,999",4280,149999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$150,000 to $199,999",4670,199999,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Peterborough,94900,0.317,"$200,000 and over",3825,Inf,0.38586453791638575,0.317,0.21723828995705283,0.047192474623464556
Pickering--Brooklin,147600,0.314,"Under $5,000",235,5000,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$5,000 to $9,999",95,9999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$10,000 to $14,999",180,14999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$15,000 to $19,999",250,19999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$20,000 to $24,999",565,24999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$25,000 to $29,999",620,29999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$30,000 to $34,999",665,34999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$35,000 to $39,999",720,39999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$40,000 to $44,999",830,44999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$45,000 to $49,999",875,49999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$50,000 to $59,999",1850,59999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$60,000 to $69,999",1990,69999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$70,000 to $79,999",2160,79999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$80,000 to $89,999",2055,89999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$90,000 to $99,999",2160,99999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$100,000 to $124,999",5140,124999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$125,000 to $149,999",4715,149999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$150,000 to $199,999",7000,199999,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Pickering--Brooklin,147600,0.314,"$200,000 and over",8445,Inf,0.3631079600605752,0.314,0.1563947772629784,0.024459326355136625
Prescott--Russell--Cumberland,112000,0.29,"Under $5,000",205,5000,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$5,000 to $9,999",140,9999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$10,000 to $14,999",325,14999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$15,000 to $19,999",725,19999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$20,000 to $24,999",1365,24999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$25,000 to $29,999",1170,29999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$30,000 to $34,999",1085,34999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$35,000 to $39,999",1340,39999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$40,000 to $44,999",1350,44999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$45,000 to $49,999",1270,49999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$50,000 to $59,999",2545,59999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$60,000 to $69,999",2640,69999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$70,000 to $79,999",2615,79999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$80,000 to $89,999",2550,89999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$90,000 to $99,999",2475,99999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$100,000 to $124,999",5865,124999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$125,000 to $149,999",4655,149999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$150,000 to $199,999",5920,199999,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Prescott--Russell--Cumberland,112000,0.29,"$200,000 and over",4790,Inf,0.3516123935512714,0.29,0.2124565294871428,0.045137776921721176
Richmond Hill South,121400,0.39,"Under $5,000",900,5000,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$5,000 to $9,999",395,9999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$10,000 to $14,999",545,14999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$15,000 to $19,999",915,19999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$20,000 to $24,999",1875,24999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$25,000 to $29,999",1405,29999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$30,000 to $34,999",1630,34999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$35,000 to $39,999",1650,39999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$40,000 to $44,999",1485,44999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$45,000 to $49,999",1495,49999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$50,000 to $59,999",3005,59999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$60,000 to $69,999",2895,69999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$70,000 to $79,999",2855,79999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$80,000 to $89,999",2590,89999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$90,000 to $99,999",2350,99999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$100,000 to $124,999",5030,124999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$125,000 to $149,999",3690,149999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$150,000 to $199,999",5050,199999,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Richmond Hill South,121400,0.39,"$200,000 and over",6975,Inf,0.4479454948183841,0.39,0.14857819184201043,0.022075479091041256
Sarnia--Lambton--Bkejwanong,101700,0.326,"Under $5,000",390,5000,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$5,000 to $9,999",265,9999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$10,000 to $14,999",700,14999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$15,000 to $19,999",1110,19999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$20,000 to $24,999",1990,24999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$25,000 to $29,999",1925,29999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$30,000 to $34,999",1855,34999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$35,000 to $39,999",2070,39999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$40,000 to $44,999",2130,44999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$45,000 to $49,999",2085,49999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$50,000 to $59,999",4105,59999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$60,000 to $69,999",4010,69999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$70,000 to $79,999",3935,79999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$80,000 to $89,999",3615,89999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$90,000 to $99,999",3325,99999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$100,000 to $124,999",6425,124999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$125,000 to $149,999",4705,149999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$150,000 to $199,999",5485,199999,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sarnia--Lambton--Bkejwanong,101700,0.326,"$200,000 and over",5075,Inf,0.3845884208041993,0.326,0.1797190822214702,0.03229894851452757
Sault Ste. Marie--Algoma,86600,0.318,"Under $5,000",410,5000,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$5,000 to $9,999",270,9999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$10,000 to $14,999",915,14999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$15,000 to $19,999",1455,19999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$20,000 to $24,999",2685,24999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$25,000 to $29,999",2525,29999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$30,000 to $34,999",2080,34999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$35,000 to $39,999",2365,39999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$40,000 to $44,999",2475,44999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$45,000 to $49,999",2375,49999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$50,000 to $59,999",4355,59999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$60,000 to $69,999",3895,69999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
Sault Ste. Marie--Algoma,86600,0.318,"$70,000 to $79,999",3400,79999,0.38274460859106463,0.318,0.20359939808510888,0.04145271490061864
